month,commodity_count,currency_count,bond_count,equity_count,commodity_weight,currency_weight,bond_weight,equity_weight,gold_count
1929-02,4,0,1,1,0.41219062973641163,0.0,0.457487025161954,0.13032234510163443,0
1929-03,4,0,1,1,0.4056480577266879,0.0,0.4564372890025015,0.13791465327081062,0
1929-04,4,0,1,1,0.3309591322050403,0.0,0.4924961730333767,0.17654469476158294,0
1929-05,4,0,1,1,0.34315718315147314,0.0,0.4718316023370152,0.1850112145115117,0
1929-06,4,0,1,1,0.3380288467738007,0.0,0.47507366927325295,0.18689748395294636,0
1929-07,4,0,1,1,0.33703790407738543,0.0,0.4740121825988553,0.18894991332375938,0
1929-08,4,0,1,1,0.32381570839528273,0.0,0.49520564898346264,0.1809786426212546,0
1929-09,4,0,1,1,0.32636766099853315,0.0,0.4937547308179741,0.17987760818349263,0
1929-10,4,0,1,1,0.3265817552918742,0.0,0.49341527653934375,0.180002968168782,0
1929-11,4,0,1,1,0.3452198305774261,0.0,0.49348218340555594,0.1612979860170179,0
1929-12,4,0,1,1,0.3663444026360506,0.0,0.5143842422366791,0.11927135512727018,0
1930-01,4,0,1,1,0.36643625114372125,0.0,0.5147732438502735,0.11879050500600526,0
1930-02,4,0,1,1,0.36732047160693515,0.0,0.513812603311003,0.11886692508206179,0
1930-03,4,0,1,1,0.36676654559594923,0.0,0.514407977362255,0.11882547704179575,0
1930-04,4,0,1,1,0.3587467643660624,0.0,0.5248202593694449,0.1164329762644927,0
1930-05,4,0,1,1,0.3665237270396312,0.0,0.5139878535737709,0.1194884193865979,0
1930-06,4,0,1,1,0.37380238498829677,0.0,0.5072070436521059,0.11899057135959741,0
1930-07,4,0,1,1,0.3709752834859448,0.0,0.5105246466378828,0.11850006987617248,0
1930-08,4,0,1,1,0.36912272412333846,0.0,0.5124844092456138,0.11839286663104778,0
1930-09,4,0,1,1,0.3694841520647507,0.0,0.5109592524097902,0.11955659552545894,0
1930-10,4,0,1,1,0.36930217999891274,0.0,0.5099067653836158,0.1207910546174715,0
1930-11,4,0,1,1,0.37209168073624926,0.0,0.5093764761912751,0.11853184307247563,0
1930-12,4,0,1,1,0.370566325400788,0.0,0.51126665917087,0.11816701542834203,0
1931-01,4,0,1,1,0.3693988184385386,0.0,0.5122412668884307,0.1183599146730306,0
1931-02,4,0,1,1,0.36905617802774243,0.0,0.5129786673176008,0.11796515465465675,0
1931-03,4,0,1,1,0.3689570916497021,0.0,0.5133195385623334,0.1177233697879646,0
1931-04,4,0,1,1,0.3690119053859558,0.0,0.5120839640686585,0.11890413054538572,0
1931-05,4,0,1,1,0.36996543495511847,0.0,0.5113328651910345,0.11870169985384711,0
1931-06,4,0,1,1,0.3677259894839677,0.0,0.512743553501584,0.11953045701444835,0
1931-07,4,0,1,1,0.3675313432110588,0.0,0.5113980986105311,0.12107055817841016,0
1931-08,4,0,1,1,0.34191064918529707,0.0,0.5405382340343424,0.11755111678036056,0
1931-09,4,0,1,1,0.33589079223439444,0.0,0.5462502661162745,0.11785894164933097,0
1931-10,4,0,1,1,0.336582729873696,0.0,0.5453196851400505,0.11809758498625361,0
1931-11,4,0,1,1,0.35511623699381994,0.0,0.5236721833873278,0.12121157961885223,0
1931-12,4,0,1,1,0.354127541666282,0.0,0.5218744143736744,0.12399804396004355,0
1932-01,4,0,1,1,0.4096114483072621,0.0,0.4509459730838372,0.13944257860890072,0
1932-02,4,0,1,1,0.4462799396765357,0.0,0.3972181395925239,0.15650192073094046,0
1932-03,4,0,1,1,0.4565538461223519,0.0,0.3856448552583791,0.15780129861926895,0
1932-04,4,0,1,1,0.527575416182084,0.0,0.3307049578111149,0.14171962600680113,0
1932-05,4,0,1,1,0.5252795620505765,0.0,0.33619051496602353,0.13852992298340006,0
1932-06,4,0,1,1,0.5266917991036835,0.0,0.33515087750025896,0.13815732339605763,0
1932-07,4,0,1,1,0.5292197129385751,0.0,0.3343073173847494,0.13647296967667555,0
1932-08,4,0,1,1,0.5746212776600002,0.0,0.29408760932680594,0.1312911130131939,0
1932-09,4,0,1,1,0.5816649468308215,0.0,0.300561845524961,0.11777320764421745,0
1932-10,4,0,1,1,0.5789346137657354,0.0,0.3020428793038971,0.11902250693036753,0
1932-11,4,0,1,1,0.5735467462126882,0.0,0.302465247496852,0.12398800629045983,0
1932-12,4,0,1,1,0.5465147898624129,0.0,0.2921776263090148,0.16130758382857233,0
1933-01,4,0,1,1,0.5469758085255383,0.0,0.2917806075080933,0.16124358396636831,0
1933-02,4,0,1,1,0.5427864772459684,0.0,0.29424516230546066,0.16296836044857088,0
1933-03,4,0,1,1,0.5483296611458838,0.0,0.28894191160028404,0.1627284272538322,0
1933-04,4,0,1,1,0.5308987337548977,0.0,0.29826401881588166,0.17083724742922063,0
1933-05,4,0,1,1,0.49064561781526644,0.0,0.3260147762711883,0.18333960591354528,0
1933-06,4,0,1,1,0.5050761613842735,0.0,0.32398804667419256,0.17093579194153405,0
1933-07,4,0,1,1,0.49510954752778785,0.0,0.33039460595655573,0.1744958465156565,0
1933-08,4,0,1,1,0.4617848166792565,0.0,0.3523331749818081,0.1858820083389354,0
1933-09,4,0,1,1,0.462169350819473,0.0,0.3524245293328717,0.18540611984765537,0
1933-10,4,0,1,1,0.4627122758273622,0.0,0.35197060231120975,0.18531712186142804,0
1933-11,4,0,1,1,0.4586190760707568,0.0,0.3503582005714327,0.19102272335781056,0
1933-12,4,0,1,1,0.4704959457883491,0.0,0.3334607526884254,0.19604330152322547,0
1934-01,4,0,1,1,0.47106977704336034,0.0,0.3324721713091884,0.1964580516474514,0
1934-02,4,0,1,1,0.47166397939146015,0.0,0.33197528313758534,0.19636073747095456,0
1934-03,4,0,1,1,0.47600835285720616,0.0,0.3246543280139205,0.19933731912887334,0
1934-04,4,0,1,1,0.47580867859910064,0.0,0.32497380829300865,0.19921751310789076,0
1934-05,4,0,1,1,0.47556098538547203,0.0,0.3250191744336611,0.19941984018086684,0
1934-06,4,0,1,1,0.47645570590666286,0.0,0.3240663169380081,0.19947797715532894,0
1934-07,4,0,1,1,0.4765661232663212,0.0,0.32353225519426687,0.19990162153941188,0
1934-08,4,0,1,1,0.486153276655623,0.0,0.31666443619045875,0.1971822871539182,0
1934-09,4,0,1,1,0.4911672378150916,0.0,0.3124677667914761,0.19636499539343236,0
1934-10,4,0,1,1,0.49480481390584674,0.0,0.3072812023109092,0.197913983783244,0
1934-11,4,0,1,1,0.48721536294606255,0.0,0.31077717595855214,0.20200746109538525,0
1934-12,4,0,1,1,0.4887489745092794,0.0,0.30988717569140317,0.20136384979931743,0
1935-01,4,0,1,1,0.462918514962287,0.0,0.3342617752979869,0.20281970973972607,0
1935-02,4,0,1,1,0.4268266713061437,0.0,0.3860919009219275,0.18708142777192874,0
1935-03,4,0,1,1,0.425906893744719,0.0,0.38903313393680383,0.18505997231847723,0
1935-04,4,0,1,1,0.4167257782995898,0.0,0.40250421067543957,0.18077001102497073,0
1935-05,4,0,1,1,0.40896875529266036,0.0,0.39532191594153665,0.19570932876580305,0
1935-06,4,0,1,1,0.4165478107231196,0.0,0.3903306155456249,0.1931215737312555,0
1935-07,4,0,1,1,0.41370188084291915,0.0,0.3865107585883435,0.19978736056873733,0
1935-08,4,0,1,1,0.4094617403608405,0.0,0.39771000431178444,0.1928282553273752,0
1935-09,4,0,1,1,0.3457418276214827,0.0,0.3350495690115093,0.319208603367008,0
1935-10,4,0,1,1,0.3468178174834673,0.0,0.33270866270115784,0.3204735198153749,0
1935-11,4,0,1,1,0.3465703571334697,0.0,0.33146579597193315,0.3219638468945972,0
1935-12,4,0,1,1,0.3542978257267281,0.0,0.3392162837307598,0.3064858905425122,0
1936-01,4,0,1,1,0.35198437468007576,0.0,0.34196307167563367,0.3060525536442905,0
1936-02,4,0,1,1,0.35465108546838403,0.0,0.34634164549380775,0.2990072690378081,0
1936-03,4,0,1,1,0.3552653857076079,0.0,0.3502453790889119,0.29448923520348025,0
1936-04,4,0,1,1,0.3609464231485278,0.0,0.3511353818295363,0.28791819502193583,0
1936-05,4,0,1,1,0.3955181387558436,0.0,0.32676957487535047,0.27771228636880596,0
1936-06,4,0,1,1,0.3425152345722866,0.0,0.281143050128054,0.3763417152996595,0
1936-07,4,0,1,1,0.35792743669343685,0.0,0.27233674175312605,0.36973582155343715,0
1936-08,4,0,1,1,0.436872886158613,0.0,0.23623808735219332,0.32688902648919366,0
1936-09,4,0,1,1,0.42995846908322427,0.0,0.23588399504097612,0.3341575358757996,0
1936-10,4,0,1,1,0.43235305527077855,0.0,0.2349852795842227,0.3326616651449988,0
1936-11,4,0,1,1,0.4474007154963723,0.0,0.24139186616871,0.3112074183349178,0
1936-12,4,0,1,1,0.42024656480800965,0.0,0.28277389446871243,0.296979540723278,0
1937-01,4,0,1,1,0.385873589055414,0.0,0.3013433888152607,0.3127830221293254,0
1937-02,4,0,1,1,0.3432946523611561,0.0,0.32424710216341845,0.3324582454754255,0
1937-03,4,0,1,1,0.318226294402291,0.0,0.3656578595024827,0.3161158460952263,0
1937-04,4,0,1,1,0.3079347702568701,0.0,0.35146206787469425,0.3406031618684356,0
1937-05,4,0,1,1,0.34700976531095085,0.0,0.3364165654649267,0.3165736692241224,0
1937-06,4,0,1,1,0.33522888308668236,0.0,0.34323607259120903,0.3215350443221086,0
1937-07,4,0,1,1,0.33562855361556654,0.0,0.3452390517448409,0.31913239463959264,0
1937-08,4,0,1,1,0.3368177828313491,0.0,0.3492423302950399,0.31393988687361096,0
1937-09,4,0,1,1,0.33748423177452747,0.0,0.3552508057573691,0.3072649624681035,0
1937-10,4,0,1,1,0.3278231956894155,0.0,0.39114190992535547,0.281034894385229,0
1937-11,4,0,1,1,0.32204123504411963,0.0,0.4050265845248727,0.27293218043100764,0
1937-12,4,0,1,1,0.3150515558487138,0.0,0.4168534532183812,0.26809499093290495,0
1938-01,4,0,1,1,0.31267225812649097,0.0,0.42156765172533306,0.2657600901481759,0
1938-02,4,0,1,1,0.3120461705527683,0.0,0.424819811884765,0.2631340175624667,0
1938-03,4,0,1,1,0.31205764102912786,0.0,0.42637911138690826,0.2615632475839639,0
1938-04,4,0,1,1,0.3124985069668937,0.0,0.4271713838014974,0.2603301092316089,0
1938-05,4,0,1,1,0.3179401883822911,0.0,0.42470735529992804,0.257352456317781,0
1938-06,4,0,1,1,0.32680095296229467,0.0,0.4048383093314914,0.26836073770621405,0
1938-07,4,0,1,1,0.3251202065731842,0.0,0.4075105247567624,0.26736926867005334,0
1938-08,4,0,1,1,0.3288827017683259,0.0,0.4132686492775947,0.2578486489540795,0
1938-09,4,0,1,1,0.32606791240895416,0.0,0.4148272798055692,0.2591048077854766,0
1938-10,4,0,1,1,0.32358235485497494,0.0,0.4199874423271761,0.256430202817849,0
1938-11,4,0,1,1,0.33228413955614977,0.0,0.4069252382590079,0.2607906221848423,0
1938-12,4,0,1,1,0.32861143689454864,0.0,0.4023946027237236,0.2689939603817276,0
1939-01,4,0,1,1,0.3267496128326903,0.0,0.4041559530505074,0.26909443411680245,0
1939-02,4,0,1,1,0.3256170199521011,0.0,0.40157504100665536,0.2728079390412435,0
1939-03,4,0,1,1,0.3250533622111241,0.0,0.39886088466265335,0.2760857531262226,0
1939-04,4,0,1,1,0.3315226179790536,0.0,0.38728895457323526,0.2811884274477112,0
1939-05,4,0,1,1,0.3322643502575239,0.0,0.3882776247012751,0.279458025041201,0
1939-06,4,0,1,1,0.339473032103348,0.0,0.37439219422199466,0.2861347736746573,0
1939-07,4,0,1,1,0.3396855962747255,0.0,0.37339243328792315,0.2869219704373513,0
1939-08,4,0,1,1,0.35144868272786217,0.0,0.36539239679810603,0.28315892047403185,0
1939-09,4,0,1,1,0.35036955508140705,0.0,0.36282226601176903,0.286808178906824,0
1939-10,4,0,1,1,0.2962015851890114,0.0,0.38071114854630883,0.32308726626467965,0
1939-11,4,0,1,1,0.29053133642323387,0.0,0.3742089651460782,0.33525969843068787,0
1939-12,4,0,1,1,0.2924451755871069,0.0,0.35942843029312116,0.34812639411977203,0
1940-01,4,0,1,1,0.2981419242019707,0.0,0.35611055110487716,0.3457475246931522,0
1940-02,5,0,1,1,0.3079668114850306,0.0,0.34770972668242656,0.34432346183254287,0
1940-03,5,0,1,1,0.30995799948878233,0.0,0.3462440028357473,0.34379799767547026,0
1940-04,5,0,1,1,0.3178224209500695,0.0,0.35103295766140036,0.3311446213885301,0
1940-05,5,0,1,1,0.2923966168642055,0.0,0.3707252617497878,0.33687812138600676,0
1940-06,5,0,1,1,0.30866242551373874,0.0,0.3567751342473992,0.33456244023886206,0
1940-07,5,0,1,1,0.30847680236248687,0.0,0.35767648529263363,0.3338467123448796,0
1940-08,5,0,1,1,0.309331383744272,0.0,0.3568332180736009,0.33383539818212715,0
1940-09,5,0,1,1,0.31006107605033223,0.0,0.35562418500581783,0.33431473894385,0
1940-10,5,0,1,1,0.3059860604708584,0.0,0.3466836201695667,0.34733031935957487,0
1940-11,5,0,1,1,0.3111387253518727,0.0,0.3269431007964284,0.3619181738516989,0
1940-12,5,0,1,1,0.31513778039310514,0.0,0.2909239572198807,0.3939382623870142,0
1941-01,5,0,1,1,0.31435837184238824,0.0,0.2852732277499053,0.4003684004077065,0
1941-02,5,0,1,1,0.31641265041721567,0.0,0.2775109896833157,0.4060763598994686,0
1941-03,5,0,1,1,0.31845479119046993,0.0,0.26906659514502435,0.4124786136645057,0
1941-04,5,0,1,1,0.31558053728926,0.0,0.2656444605593206,0.4187750021514194,0
1941-05,5,0,1,1,0.314785072079543,0.0,0.2639848118753146,0.42123011604514254,0
1941-06,5,0,1,1,0.31150776369599115,0.0,0.26915629994603824,0.4193359363579706,0
1941-07,5,0,1,1,0.3212529938097404,0.0,0.26748397104183164,0.41126303514842794,0
1941-08,5,0,1,1,0.31326608940670403,0.0,0.26198397389292344,0.4247499367003725,0
1941-09,5,0,1,1,0.3209912327510996,0.0,0.2583616247154776,0.42064714253342284,0
1941-10,5,0,0,1,0.43174988732193653,0.0,0.0,0.5682501126780636,0
1941-11,5,0,1,1,0.3157582311800906,0.0,0.2612829242802516,0.4229588445396577,0
1941-12,5,0,0,1,0.42872814044058316,0.0,0.0,0.5712718595594167,0
1942-01,5,0,0,1,0.43818985059145366,0.0,0.0,0.5618101494085465,0
1942-02,5,0,0,1,0.4361875592201403,0.0,0.0,0.5638124407798597,0
1942-03,5,0,0,1,0.4628096276124926,0.0,0.0,0.5371903723875073,0
1942-04,5,0,0,1,0.466315499100769,0.0,0.0,0.533684500899231,0
1942-05,5,0,0,1,0.4748190266518242,0.0,0.0,0.5251809733481758,0
1942-06,5,0,0,1,0.46607456824452637,0.0,0.0,0.5339254317554736,0
1942-07,5,0,0,1,0.48921505443518176,0.0,0.0,0.5107849455648183,0
1942-08,5,0,0,1,0.4970361838203341,0.0,0.0,0.5029638161796659,0
1942-09,5,0,0,1,0.4971116749659922,0.0,0.0,0.5028883250340079,0
1942-10,5,0,0,1,0.7453125046597694,0.0,0.0,0.25468749534023066,0
1942-11,5,0,0,1,0.7491822582732329,0.0,0.0,0.2508177417267671,0
1942-12,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-01,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-02,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-03,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-04,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-05,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-06,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-07,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-08,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-09,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-10,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-11,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1943-12,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-01,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-02,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-03,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-04,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-05,3,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-06,3,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-07,3,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-08,3,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-09,3,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-10,3,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1944-11,3,0,1,1,0.2985770262965529,0.0,0.615827203288178,0.08559577041526907,0
1944-12,3,0,1,1,0.30046272664235174,0.0,0.6133363897733651,0.08620088358428313,0
1945-01,3,0,1,0,0.32485302677090394,0.0,0.675146973229096,0.0,0
1945-02,3,0,1,1,0.350443737314167,0.0,0.5520268754029004,0.09752938728293264,0
1945-03,4,0,1,0,0.4567255760734669,0.0,0.5432744239265331,0.0,0
1945-04,4,0,1,0,0.45682109263158915,0.0,0.5431789073684109,0.0,0
1945-05,4,0,1,0,0.45443116817897783,0.0,0.5455688318210222,0.0,0
1945-06,4,0,1,0,0.4509244744546713,0.0,0.5490755255453286,0.0,0
1945-07,4,0,1,0,0.4613548757258787,0.0,0.5386451242741213,0.0,0
1945-08,4,0,1,0,0.4587749530630215,0.0,0.5412250469369785,0.0,0
1945-09,4,0,1,0,0.4572182519555623,0.0,0.5427817480444377,0.0,0
1945-10,4,0,1,0,0.4539857353910636,0.0,0.5460142646089363,0.0,0
1945-11,4,0,1,0,0.44472363451914826,0.0,0.5552763654808519,0.0,0
1945-12,4,0,1,0,0.4406833499959664,0.0,0.5593166500040334,0.0,0
1946-01,4,0,1,0,0.4319354704166008,0.0,0.5680645295833991,0.0,0
1946-02,4,0,1,0,0.549927087385974,0.0,0.45007291261402593,0.0,0
1946-03,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-04,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-05,4,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-06,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-07,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-08,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-09,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-10,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-11,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1946-12,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-01,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-02,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-03,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-04,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-05,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-06,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-07,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-08,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-09,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-10,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-11,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1947-12,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1948-01,5,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0
1948-02,5,0,1,1,0.24309436400981732,0.0,0.5473833209491016,0.209522315041081,0
1948-03,5,0,1,1,0.2316999527492785,0.0,0.5545983220067139,0.21370172524400757,0
1948-04,5,0,1,1,0.23109575819180117,0.0,0.5507120458267895,0.2181921959814093,0
1948-05,5,0,1,1,0.23355997366964398,0.0,0.5575156776407936,0.20892434868956236,0
1948-06,5,0,1,1,0.23341017619032844,0.0,0.5542241391595908,0.21236568465008068,0
1948-07,5,0,1,1,0.23201621583126036,0.0,0.5565061799821258,0.21147760418661382,0
1948-08,5,0,1,1,0.23163380350238663,0.0,0.5545992734252264,0.213766923072387,0
1948-09,5,0,1,1,0.2308329665516971,0.0,0.5532217720527186,0.21594526139558434,0
1948-10,5,0,1,1,0.23101873824386066,0.0,0.5504857023237502,0.21849555943238924,0
1948-11,5,0,1,1,0.23267604366730457,0.0,0.5477435040208044,0.219580452311891,0
1948-12,5,0,1,1,0.23118574953102938,0.0,0.5476244634760042,0.2211897869929664,0
1949-01,5,0,1,1,0.22964920338049108,0.0,0.5464711395462911,0.2238796570732177,0
1949-02,5,0,1,1,0.20569041742005717,0.0,0.5891599200628279,0.2051496625171148,0
1949-03,5,0,1,1,0.19029928556965264,0.0,0.6191356306999786,0.19056508373036876,0
1949-04,5,0,1,1,0.18525220237755585,0.0,0.6233105100675351,0.191437287554909,0
1949-05,5,0,1,1,0.17475922175335387,0.0,0.5947579009392209,0.23048287730742523,0
1949-06,5,0,1,1,0.16991205292261105,0.0,0.6315465124903009,0.19854143458708803,0
1949-07,5,0,1,1,0.18710364239082092,0.0,0.6388945697787417,0.17400178783043732,0
